"Cod. Tabla";"Cod.Producto";"Grupo";"Precio Venta";
"500";"001627";"0107";"89412,103";
"500";"001628";"0138";"9949,142";
"500";"001629";"0138";"9949,142";
"500";"001630";"0140";"5593,2815";
"500";"001631";"0139";"7005,108";
"500";"001632";"0139";"11339,856";
"500";"001633";"0140";"8311,0075";
"500";"001634";"0131";"117,793";
"500";"001635";"0146";"29760,885";
"500";"001636";"0139";"43236,71";
"500";"001637";"0139";"183282,6075";
"500";"001638";"0132";"15,826";
"500";"001640";"0131";"99,4865";
"500";"001641";"0131";"76,875";
"500";"001642";"0131";"68,8185";
"500";"001643";"0146";"29760,885";
"500";"001644";"0122";"1646,0475";
"500";"001645";"0122";"1801,335";
"500";"001646";"0122";"4876,0275";
"500";"001647";"0131";"67,4245";
"500";"001648";"0131";"200,777";
"500";"001649";"0131";"180,318";
"500";"001650";"0131";"76,752";
"500";"001651";"0131";"101,9465";
"500";"001652";"0131";"101,024";
"500";"001653";"0131";"156,8045";
"500";"001654";"0131";"93,972";
"500";"001655";"0131";"101,0035";
"500";"001656";"0131";"101,0035";
"500";"001657";"0131";"4750,3215";
"500";"001658";"0131";"101,0035";
"500";"001659";"0131";"17022,011";
"500";"001660";"0131";"101,0035";
"500";"001661";"0131";"236,0165";
"500";"001662";"0131";"101,0035";
"500";"001663";"0131";"93,972";
"500";"001664";"0131";"71,463";
"500";"001665";"0131";"93,972";
"500";"001666";"0131";"1152,51";
"500";"001667";"0131";"4759,5875";
"500";"001668";"0131";"103,9145";
"500";"001669";"0131";"4816,3315";
"500";"001670";"0131";"101,0035";
"500";"001671";"0131";"101,024";
"500";"001672";"0902";"93,972";
"500";"001673";"0131";"101,0035";
"500";"001674";"0131";"197,8865";
"500";"001675";"0131";"118,777";
"500";"001676";"0131";"118,777";
"500";"001677";"0131";"112,914";
"500";"001678";"0131";"5799,2245";
"500";"001679";"0131";"5710,931";
"500";"001680";"0131";"172,0975";
"500";"001681";"0131";"53,792";
"500";"001682";"0131";"117,793";
"500";"001683";"0131";"118,777";
"500";"001684";"0131";"118,777";
"500";"001685";"0131";"127,9815";
"500";"001686";"0131";"117,8135";
"500";"001687";"0131";"117,793";
"500";"001688";"0131";"236,0165";
"500";"001689";"0131";"173,3685";
"500";"001690";"0131";"117,793";
"500";"001691";"0131";"118,777";
"500";"001692";"0131";"118,777";
"500";"001693";"0131";"136,448";
"500";"001694";"0131";"136,448";
"500";"001695";"0131";"136,448";
"500";"001696";"0131";"136,202";
"500";"001697";"0146";"23212,14";
"500";"001698";"0146";"21355,173";
"500";"001699";"0146";"21355,173";
"500";"001700";"0139";"43333,642";
"500";"001701";"0122";"15870,3825";
"500";"001703";"0131";"126,9155";
"500";"001704";"0139";"77773,0025";
"500";"001705";"0139";"145634,009";
"500";"001707";"0146";"21355,173";
"500";"001708";"0902";"23772,567";
"500";"001709";"0146";"29760,885";
"500";"001710";"0146";"23772,567";
"500";"001715";"0181";"7231,095";
"500";"001716";"0181";"1,4405";
"500";"001717";"0181";"1,806";
"500";"001718";"0181";"2,15";
"500";"001719";"0181";"2,881";
"500";"001720";"0181";"4,3215";
"500";"001721";"0181";"5,762";
"500";"001722";"0181";"2,15";
"500";"001723";"0181";"5,719";
"500";"001724";"0108";"103558,749";
"500";"001725";"0108";"103558,749";
"500";"001726";"0107";"6886,2375";
"500";"001727";"0107";"22381,29";
"500";"001728";"0107";"43922,5415";
"500";"001729";"0107";"78432,0775";
"500";"001730";"0108";"50317,2675";
"500";"001731";"0108";"184926,875";
"500";"001734";"0108";"50317,2675";
"500";"001735";"0108";"184926,875";
"500";"001736";"0108";"45021,465";
"500";"001737";"0108";"165461,4845";
"500";"001738";"0140";"11961,0735";
"500";"001739";"0140";"19525,84";
"500";"001741";"0110";"154762,7205";
"500";"001744";"0902";"53297,37";
"500";"001745";"0902";"104591,328";
"500";"001746";"0902";"186770,0675";
"500";"001747";"0138";"27907,4085";
"500";"001748";"0138";"27907,4085";
"500";"001749";"0138";"27907,4085";
"500";"001750";"0138";"19112,2115";
"500";"001751";"0152";"6492,509";
"500";"001752";"0152";"18975,736";
"500";"001753";"0152";"38203,788";
"500";"001754";"0152";"72255,603";
"500";"001758";"0102";"2220,33";
"500";"001760";"0102";"2220,33";
"500";"001761";"0102";"2220,33";
"500";"001762";"0102";"2220,33";
"500";"001763";"0102";"2220,33";
"500";"001764";"0102";"2220,33";
"500";"001765";"0102";"2220,33";
"500";"001766";"0102";"2220,33";
"500";"001767";"0102";"2220,33";
"500";"001768";"0102";"2220,33";
"500";"001769";"0102";"2220,33";
"500";"001770";"0102";"2220,33";
"500";"001779";"0150";"12269,224";
"500";"001780";"0150";"37195,158";
"500";"001781";"0150";"81772,5935";
"500";"001782";"0150";"152353,991";
"500";"001783";"0150";"15188,272";
"500";"001784";"0150";"46458,346";
"500";"001785";"0150";"103141,937";
"500";"001786";"0150";"191399,603";
"500";"001787";"0150";"9912,298";
"500";"001788";"0150";"30049,602";
"500";"001789";"0150";"66063,382";
"500";"001790";"0150";"124386,702";
"500";"001791";"0150";"7732,868";
"500";"001792";"0150";"21727,354";
"500";"001793";"0150";"47194,526";
"500";"001794";"0150";"86453,9735";
"500";"001795";"0153";"72111,497";
"500";"001798";"0150";"15585,416";
"500";"001799";"0150";"47423,552";
"500";"001806";"0152";"25565,857";
"500";"001807";"0152";"53472,531";
"500";"001808";"0152";"101789,415";
"500";"001809";"0152";"10343,744";
"500";"001810";"0152";"35899,688";
"500";"001811";"0152";"78533,427";
"500";"001812";"0152";"149178,75";
"500";"001830";"0152";"11053,363";
"500";"001831";"0152";"37506,951";
"500";"001832";"0152";"78949,563";
"500";"001833";"0152";"149787,057";
"500";"001834";"0152";"14803,352";
"500";"001835";"0152";"54912,914";
"500";"001836";"0152";"116742,381";
"500";"001837";"0152";"220335,675";
"500";"001838";"0152";"11026,867";
"500";"001839";"0152";"37071,009";
"500";"001840";"0152";"149224,488";
"500";"001841";"0152";"8383,178";
"500";"001842";"0152";"26876,213";
"500";"001843";"0152";"57439,809";
"500";"001844";"0152";"109126,626";
"500";"001845";"0153";"15549,9265";
"500";"001846";"0153";"54147,347";
"500";"001847";"0153";"37695,0515";
"500";"001848";"0153";"128904,2665";
"500";"001849";"0153";"521979,7535";
"500";"001850";"0152";"8192,9685";
"500";"001851";"0152";"29940,947";
"500";"001852";"0152";"68983,4635";
"500";"001853";"0152";"132455,3995";
"500";"001854";"0152";"12258,517";
"500";"001855";"0152";"42637,998";
"500";"001856";"0152";"156660,441";
"500";"001859";"0150";"10808,27";
"500";"001860";"0150";"41188,862";
"500";"001861";"0150";"131246,3095";
"500";"001867";"0150";"136421,227";
"500";"001868";"0150";"136421,227";
"500";"001869";"0107";"8791,0875";
"500";"001870";"0107";"28572,6825";
"500";"001871";"0107";"56070,0215";
"500";"001872";"0107";"100124,952";
"500";"001879";"0139";"51831,802";
"500";"001880";"0139";"227980,418";
"500";"001881";"0181";"0,3225";
"500";"001882";"0181";"0,3225";
"500";"001883";"0181";"0,3225";
"500";"001884";"0181";"0,3225";
"500";"001885";"0181";"0,3225";
"500";"001886";"0181";"0,3225";
"500";"001887";"0902";"24696,618";
"500";"001888";"0902";"90686,539";
"500";"001889";"0153";"133576,0115";
"500";"001890";"0153";"569314,274";
"500";"001892";"0181";"0,5375";
"500";"001893";"0181";"0,5375";
"500";"001894";"0181";"0,5375";
"500";"001895";"0181";"0,5375";
"500";"001896";"0181";"0,5375";
"500";"001897";"0181";"0,5375";
"500";"001898";"0181";"0,5375";
"500";"001899";"0150";"203611,904";
"500";"001900";"0139";"4075,61";
"500";"001901";"0139";"11333,938";
"500";"001902";"0139";"41541,192";
"500";"001903";"0139";"85681,308";
"500";"001904";"0139";"171458,6585";
"500";"001905";"0181";"0,5375";
"500";"001906";"0181";"0,5375";
"500";"001907";"0181";"0,5375";
"500";"001909";"0139";"55010,538";
"500";"001910";"0139";"10997,206";
"500";"001911";"0139";"44464,42";
"500";"001912";"0139";"164229,6615";
"500";"001913";"0139";"8067,862";
"500";"001916";"0139";"6413,374";
"500";"001917";"0139";"12229,844";
"500";"001918";"0139";"22303,094";
"500";"001919";"0139";"39657,904";
"500";"001920";"0139";"20699,36";
"500";"001921";"0139";"64367,138";
"500";"001922";"0139";"10488,016";
"500";"001923";"0139";"38195,388";
"500";"001924";"0139";"77643,422";
"500";"001925";"0139";"147031,2275";
"500";"001926";"0152";"20973,562";
"500";"001927";"0152";"74577,293";
"500";"001928";"0139";"10487,95";
"500";"001929";"0139";"38195,344";
"500";"001930";"0139";"77643,4015";
"500";"001931";"0139";"147031,1865";
"500";"001932";"0130";"64957,3455";
"500";"001933";"0139";"238577,032";
"500";"001934";"0163";"72943,311";
"500";"001936";"0139";"82559,7115";
"500";"001938";"0139";"59547,972";
"500";"001939";"0103";"2450,898";
"500";"001940";"0139";"4075,61";
"500";"001941";"0139";"11334,026";
"500";"001942";"0139";"282597,7275";
"500";"001943";"0139";"41541,258";
"500";"001944";"0139";"85681,3285";
"500";"001945";"0139";"171458,761";
"500";"001946";"0139";"11100,804";
"500";"001947";"0139";"40344,414";
"500";"001948";"0139";"82030,094";
"500";"001949";"0139";"155340,0825";
"500";"001950";"0139";"27354,976";
"500";"001951";"0139";"98489,82";
"500";"001952";"0139";"435801,3615";
"500";"001953";"0139";"7635,804";
"500";"001954";"0139";"28258,868";
"500";"001955";"0139";"65309,8635";
"500";"001956";"0139";"125130,975";
"500";"001957";"0139";"5845,928";
"500";"001958";"0139";"18958,918";
"500";"001959";"0139";"41323,2645";
"500";"001960";"0139";"80101,536";
"500";"001961";"0139";"2651,506";
"500";"001962";"0139";"3851,848";
"500";"001963";"0139";"13324,784";
"500";"001964";"0139";"49967,4175";
"500";"001965";"0152";"11265,216";
"500";"001966";"0152";"40216,098";
"500";"001967";"0152";"85957,2";
"500";"001968";"0152";"163366,854";
"500";"001969";"0187";"13901,706";
"500";"001970";"0187";"5369,237";
"500";"001971";"0187";"16137,2925";
"500";"001972";"0187";"5369,237";
"500";"001973";"0187";"16137,2925";
"500";"001974";"0150";"9258,766";
"500";"001975";"0150";"30841,338";
"500";"001976";"0150";"124857,4025";
"500";"001977";"0150";"9145,994";
"500";"001978";"0150";"27610,814";
"500";"001979";"0150";"109074,145";
"500";"001980";"0134";"6005,296";
"500";"001981";"0139";"11603,064";
"500";"001982";"0139";"36341,404";
"500";"001983";"0139";"74072,322";
"500";"001984";"0139";"141107,0145";
"500";"001988";"0102";"1667,463";
"500";"001992";"0902";"1627,7615";
"500";"001993";"0902";"1627,7615";
"500";"001994";"0902";"1627,7615";
"500";"001995";"0902";"1627,7615";
"500";"001996";"0102";"13067,796";
"500";"001997";"0902";"1627,7615";
"500";"001998";"0139";"155340,0005";
"500";"001999";"0134";"15682826,984";
"500";"002000";"0132";"118,1825";
"500";"002001";"0132";"64,3495";
"500";"002002";"0132";"62,7505";
"500";"002003";"0132";"67,486";
"500";"002004";"0902";"79,827";
"500";"002005";"0132";"83,763";
"500";"002006";"0132";"64,5955";
"500";"002007";"0132";"62,7915";
"500";"002008";"0132";"4181,098";
"500";"002009";"0132";"3889,342";
"500";"002010";"0902";"90,0565";
"500";"002011";"0132";"125,6035";
"500";"002012";"0132";"76,178";
"500";"002013";"0132";"114,2465";
"500";"002014";"0132";"135,013";
"500";"002015";"0132";"62,7915";
"500";"002016";"0132";"90,0565";
"500";"002017";"0132";"79,827";
"500";"002018";"0132";"4181,098";
"500";"002019";"0132";"85,813";
"500";"002020";"0132";"128,6785";
"500";"002021";"0132";"167,5055";
"500";"002022";"0132";"123,984";
"500";"002023";"0132";"95,5505";
"500";"002024";"0132";"122,959";
"500";"002025";"0132";"93,0085";
"500";"002026";"0132";"136,653";
"500";"002027";"0132";"109,4085";
"500";"002028";"0132";"136,653";
"500";"002029";"0132";"135,1565";
"500";"002030";"0132";"122,959";
"500";"002031";"0132";"91,102";
"500";"002032";"0132";"175,6645";
"500";"002033";"0132";"209,018";
"500";"002034";"0132";"98,277";
"500";"002035";"0132";"157,276";
"500";"002036";"0132";"97,5595";
"500";"002037";"0132";"116,809";
"500";"002039";"0132";"134,808";
"500";"002040";"0132";"120,499";
"500";"002041";"0132";"143,3155";
"500";"002042";"0132";"68,3265";
"500";"002043";"0132";"95,5505";
"500";"002044";"0132";"143,336";
"500";"002045";"0132";"136,653";
"500";"002046";"0132";"169,453";
"500";"002047";"0132";"137,145";
"500";"002048";"0132";"143,3155";
"500";"002049";"0132";"154,4675";
"500";"002050";"0132";"136,653";
"500";"002051";"0132";"136,653";
"500";"002052";"0132";"143,336";
"500";"002053";"0132";"154,4675";
"500";"002054";"0132";"147,436";
"500";"002055";"0132";"71,6885";
"500";"002056";"0132";"67,2605";
"500";"002057";"0132";"6324,1065";
"500";"002058";"0132";"136,653";
"500";"002059";"0132";"6655,694";
"500";"002060";"0132";"192,741";
"500";"002061";"0132";"66,6865";
"500";"002062";"0132";"90,7535";
"500";"002063";"0132";"98,277";
"500";"002064";"0132";"182,163";
"500";"002065";"0132";"3821,815";
"500";"002066";"0132";"4108,446";
"500";"002067";"0132";"3821,774";
"500";"002068";"0132";"4108,4665";
"500";"002069";"0132";"95,776";
"500";"002070";"0132";"147,436";
"500";"002071";"0132";"6655,694";
"500";"002072";"0132";"107,912";
"500";"002074";"0132";"108,2195";
"500";"002079";"0146";"21355,173";
"500";"002080";"0146";"21355,173";
"500";"002081";"0152";"9519,332";
"500";"002082";"0152";"34605,317";
"500";"002083";"0131";"230,6045";
"500";"002084";"0152";"7014,494";
"500";"002085";"0152";"11246,839";
"500";"002086";"0152";"39343,11";
"500";"002087";"0152";"6628,853";
"500";"002088";"0152";"10764,161";
"500";"002089";"0152";"37098,931";
"500";"002090";"0152";"145219,977";
"500";"002091";"0902";"2847,778";
"500";"002092";"0902";"2847,778";
"500";"002093";"0902";"2847,778";
"500";"002094";"0902";"3292,7305";
"500";"002095";"0902";"2876,1705";
"500";"002096";"0902";"2876,1705";
"500";"002097";"0131";"63,1605";
"500";"002100";"0152";"7028,961";
"500";"002101";"0152";"6345,194";
"500";"002102";"0152";"6345,194";
"500";"002103";"0152";"6345,194";
"500";"002104";"0152";"6345,194";
"500";"002105";"0152";"5942,165";
"500";"002106";"0152";"4049,541";
"500";"002107";"0153";"7665,5855";
"500";"002109";"0152";"5694,202";
"500";"002110";"0152";"5702,344";
"500";"002111";"0902";"8110,825";
"500";"002112";"0112";"43412,2145";
"500";"002113";"0152";"5694,202";
"500";"002114";"0152";"3257,099";
"500";"002115";"0152";"5694,202";
"500";"002116";"0152";"13975,72";
"500";"002117";"0152";"8003,241";
"500";"002118";"0152";"5694,202";
"500";"002119";"0152";"6115,654";
"500";"002120";"0152";"5694,202";
"500";"002121";"0152";"3257,099";
"500";"002122";"0152";"3257,099";
"500";"002123";"0152";"6115,654";
"500";"002124";"0152";"6115,654";
"500";"002125";"0152";"3257,099";
"500";"002126";"0152";"6115,654";
"500";"002127";"0152";"3257,099";
"500";"002128";"0152";"6115,654";
"500";"002129";"0152";"6115,654";
"500";"002130";"0152";"6115,654";
"500";"002131";"0112";"40900,124";
"500";"002132";"0152";"6115,654";
"500";"002133";"0152";"6115,654";
"500";"002134";"0152";"6115,654";
"500";"002135";"0112";"42298,4905";
"500";"002136";"0152";"6115,654";
"500";"002137";"0152";"5694,202";
"500";"002138";"0152";"6115,654";
"500";"002139";"0152";"3257,099";
"500";"002141";"0152";"6115,654";
"500";"002142";"0112";"38832,207";
"500";"002143";"0152";"6115,654";
"500";"002145";"0112";"41152,192";
"500";"002146";"0112";"44033,1185";
"500";"002147";"0152";"5694,202";
"500";"002150";"0152";"7546,185";
"500";"002151";"0139";"6413,374";
"500";"002153";"0139";"8067,862";
"500";"002156";"0152";"6345,194";
"500";"002157";"0139";"14463,328";
"500";"002159";"0139";"31449,5625";
"500";"002160";"0139";"55359,2865";
"500";"002162";"0107";"9929,7675";
"500";"002163";"0107";"32272,74";
"500";"002164";"0107";"63331,06";
"500";"002165";"0107";"113090,833";
"500";"002167";"0139";"12229,844";
"500";"002168";"0139";"55010,538";
"500";"002169";"0149";"111,52";
"500";"002170";"0149";"129,56";
"500";"002171";"0149";"160,72";
"500";"002172";"0149";"188,6";
"500";"002173";"0149";"242,72";
"500";"002174";"0149";"265,68";
"500";"002175";"0149";"380,48";
"500";"002176";"0149";"434,6";
"500";"002182";"0107";"15574,2975";
"500";"002183";"0107";"26567,46";
"500";"002184";"0107";"91609,6275";
"500";"002185";"0139";"238577,032";
"500";"002186";"0107";"13237,4925";
"500";"002187";"0107";"22582,0575";
"500";"002188";"0107";"77868,8325";
"500";"002190";"0107";"375599,4215";
"500";"002191";"0137";"21531,724";
"500";"002192";"0902";"4791,752";
"500";"002193";"0902";"4791,752";
"500";"002194";"0902";"5478,0305";
"500";"002195";"0137";"21531,724";
"500";"002196";"0137";"21531,724";
"500";"002197";"0163";"10035,921";
"500";"002200";"0152";"10935,718";
"500";"002201";"0152";"9754,99";
"500";"002202";"0152";"9754,99";
"500";"002203";"0152";"9754,99";
"500";"002204";"0152";"9754,99";
"500";"002205";"0152";"8370,321";
"500";"002206";"0152";"5905,71";
"500";"002207";"0153";"12709,3645";
"500";"002208";"0153";"11665,156";
"500";"002209";"0152";"8380,878";
"500";"002210";"0152";"8492,106";
"500";"002211";"0153";"14086,2675";
"500";"002212";"0112";"165295,0465";
"500";"002213";"0152";"8380,878";
"500";"002214";"0152";"8629,715";
"500";"002215";"0152";"8380,878";
"500";"002216";"0102";"3195,654";
"500";"002217";"0152";"12552,273";
"500";"002218";"0152";"8380,878";
"500";"002219";"0152";"9018,783";
"500";"002220";"0152";"8380,878";
"500";"002221";"0152";"8629,715";
"500";"002222";"0152";"8629,715";
"500";"002223";"0152";"9018,783";
"500";"002224";"0152";"9018,783";
"500";"002225";"0152";"8629,715";
"500";"002226";"0152";"9018,783";
"500";"002227";"0152";"8629,715";
"500";"002228";"0152";"9018,783";
"500";"002229";"0152";"9018,783";
"500";"002230";"0152";"9018,783";
"500";"002231";"0112";"154687,588";
"500";"002232";"0152";"9018,783";
"500";"002233";"0152";"9018,783";
"500";"002234";"0152";"9018,783";
"500";"002235";"0112";"161496,9295";
"500";"002236";"0152";"9018,783";
"500";"002237";"0152";"8380,878";
"500";"002238";"0152";"9018,783";
"500";"002239";"0152";"8630,888";
"500";"002241";"0152";"9018,783";
"500";"002242";"0112";"146951,585";
"500";"002243";"0152";"9018,783";
"500";"002244";"0102";"1657,068";
"500";"002245";"0112";"156464,1385";
"500";"002246";"0112";"167058,6205";
"500";"002247";"0152";"8380,878";
"500";"002248";"0153";"40048,6565";
"500";"002249";"0152";"12746,37";
"500";"002250";"0152";"12348,286";
"500";"002251";"0152";"12746,37";
"500";"002252";"0150";"11775,94";
"500";"002253";"0150";"36133,196";
"500";"002254";"0150";"74173,797";
"500";"002255";"0150";"137248,115";
"500";"002256";"0152";"9754,99";
"500";"002266";"0149";"211,232";
"500";"002267";"0149";"252,724";
"500";"002268";"0149";"271,584";
"500";"002269";"0149";"394,174";
"500";"002270";"0149";"448,868";
"500";"002271";"0149";"531,852";
"500";"002272";"0149";"577,116";
"500";"002273";"0149";"684,618";
"500";"002274";"0102";"1033,494";
"500";"002275";"0102";"1033,494";
"500";"002276";"0102";"1033,494";
"500";"002277";"0102";"1033,494";
"500";"002278";"0102";"1033,494";
"500";"002279";"0102";"1033,494";
"500";"002280";"0102";"1033,494";
"500";"002281";"0102";"1033,494";
"500";"002282";"0102";"1033,494";
"500";"002283";"0102";"1033,494";
"500";"002284";"0102";"1033,494";
"500";"002285";"0102";"1033,494";
"500";"002291";"0902";"17964,314";
"500";"002292";"0902";"17964,314";
"500";"002293";"0902";"17964,314";
"500";"002294";"0902";"20717,259";
"500";"002295";"0902";"17219,713";
"500";"002296";"0902";"17219,713";
"500";"002300";"0152";"18118,135";
"500";"002301";"0152";"15385,16";
"500";"002302";"0152";"15385,16";
"500";"002303";"0152";"15385,16";
"500";"002304";"0152";"15385,16";
"500";"002305";"0152";"13106,734";
"500";"002306";"0152";"9062,437";
"500";"002307";"0153";"20226,0995";
"500";"002308";"0153";"18724,7205";
"500";"002309";"0152";"12979,153";
"500";"002310";"0152";"13508,245";
"500";"002311";"0153";"23170,3095";
"500";"002312";"0153";"51681,9555";
"500";"002313";"0152";"12979,153";
"500";"002315";"0152";"12979,153";
"500";"002316";"0152";"35461,331";
"500";"002317";"0152";"19613,733";
"500";"002318";"0152";"12979,153";
"500";"002319";"0152";"14722,806";
"500";"002320";"0152";"12979,153";
"500";"002321";"0102";"1657,068";
"500";"002322";"0102";"3767,295";
"500";"002323";"0152";"14722,806";
"500";"002324";"0152";"14722,806";
"500";"002325";"0102";"5424,027";
"500";"002326";"0152";"14722,806";
"500";"002327";"0181";"70,563";
"500";"002328";"0152";"14722,806";
"500";"002329";"0152";"14722,806";
"500";"002330";"0152";"14722,806";
"500";"002331";"0153";"139708,8735";
"500";"002332";"0152";"14722,806";
"500";"002333";"0152";"14722,806";
"500";"002334";"0152";"14722,806";
"500";"002335";"0153";"138714,603";
"500";"002336";"0152";"14722,806";
"500";"002337";"0152";"12979,153";
"500";"002338";"0152";"14722,806";
"500";"002339";"0181";"1,9565";
"500";"002340";"0181";"5,246";
"500";"002341";"0152";"14722,806";
"500";"002342";"0153";"139708,8735";
"500";"002343";"0152";"14722,806";
"500";"002344";"0102";"3586,506";
"500";"002345";"0153";"139708,8735";
"500";"002346";"0153";"57366,9745";
"500";"002347";"0152";"12979,153";
"500";"002348";"0153";"139708,8735";
"500";"002349";"0152";"43653,586";
"500";"002350";"0152";"19820,825";
"500";"002351";"0152";"43653,586";
"500";"002352";"0108";"20451,33";
"500";"002353";"0108";"70520,2425";
"500";"002354";"0108";"18353,6325";
"500";"002355";"0108";"63286,5825";
"500";"002356";"0152";"15385,16";
"500";"002357";"0150";"13225,806";
"500";"002358";"0150";"39817,844";
"500";"002359";"0150";"86586,424";
"500";"002360";"0150";"163237,072";
"500";"002361";"0181";"0,473";
"500";"002362";"0181";"0,473";
"500";"002363";"0181";"0,473";
"500";"002364";"0181";"0,473";
"500";"002365";"0181";"0,473";
"500";"002366";"0181";"0,473";
"500";"002367";"0181";"0,473";
"500";"002368";"0181";"0,473";
"500";"002369";"0181";"0,473";
"500";"002370";"0181";"0,473";
"500";"002371";"0181";"0,473";
"500";"002372";"0181";"0,473";
"500";"002373";"0181";"0,5805";
"500";"002374";"0181";"0,5805";
"500";"002375";"0181";"0,5805";
"500";"002376";"0181";"0,5805";
"500";"002377";"0150";"27509,086";
"500";"002378";"0150";"106740,3635";
"500";"002379";"0150";"27509,02";
"500";"002380";"0150";"106740,3225";
"500";"002381";"0150";"27509,02";
"500";"002382";"0150";"106740,3225";
"500";"002383";"0139";"6413,374";
"500";"002384";"0139";"8067,862";
"500";"002385";"0139";"12229,844";
"500";"002386";"0139";"55010,538";
"500";"002387";"0139";"238577,032";
"500";"002393";"0139";"8865,428";
"500";"002394";"0139";"35338,116";
"500";"002395";"0139";"64049,831";
"500";"002396";"0148";"2693,229";
"500";"002397";"0148";"2754,675";
"500";"002398";"0148";"2836,596";
"500";"002399";"0148";"2894,976";
"500";"002412";"0153";"246758,5205";
"500";"002419";"0152";"238746,795";
"500";"002420";"0102";"5726,931";
"500";"002429";"0139";"123808,4995";
"500";"002430";"0152";"430054,611";
"500";"002431";"0153";"593701,894";
"500";"002435";"0153";"590804,957";
"500";"002437";"0152";"18671,906";
"500";"002438";"0152";"69524,239";
"500";"002441";"0102";"1227,282";
"500";"002442";"0153";"593701,894";
"500";"002443";"0102";"2075,367";
"500";"002445";"0153";"593701,894";
"500";"002446";"0153";"273901,9555";
"500";"002447";"0102";"2010,876";
"500";"002448";"0153";"593701,894";
"500";"002449";"0152";"187748,001";
"500";"002450";"0102";"7723,905";
"500";"002451";"0152";"187748,001";
"500";"002452";"0102";"19156,221";
"500";"002453";"0102";"20630,463";
"500";"002454";"0148";"4705,911";
"500";"002455";"0148";"4779,684";
"500";"002456";"0148";"5071,71";
"500";"002457";"0148";"5483,583";
"500";"002458";"0148";"6150,585";
"500";"002459";"0148";"14757,603";
"500";"002461";"0902";"1124,151";
"500";"002462";"0902";"1124,151";
"500";"002463";"0902";"1124,151";
"500";"002464";"0902";"1124,151";
"500";"002465";"0902";"1124,151";
"500";"002466";"0902";"1124,151";
"500";"002467";"0902";"1124,151";
"500";"002468";"0902";"1124,151";
"500";"002469";"0902";"1124,151";
"500";"002470";"0902";"1124,151";
"500";"002471";"0902";"1124,151";
"500";"002472";"0902";"1124,151";
"500";"002480";"0152";"10817,383";
"500";"002481";"0152";"17628,994";
"500";"002482";"0152";"10069,078";
"500";"002483";"0152";"10069,078";
"500";"002484";"0152";"17304,809";
"500";"002485";"0152";"10069,078";
"500";"002486";"0152";"10069,078";
"500";"002487";"0152";"10069,078";
"500";"002488";"0152";"10069,078";
"500";"002489";"0152";"10069,078";
"500";"002490";"0152";"10069,078";
"500";"002491";"0152";"10069,078";
"500";"002492";"0152";"10069,078";
"500";"002493";"0152";"10069,078";
"500";"002494";"0152";"10069,078";
"500";"002495";"0152";"10069,078";
"500";"002496";"0152";"10069,078";
"500";"002497";"0150";"15413,178";
"500";"002498";"0150";"47877,368";
"500";"002499";"0150";"201657,598";
"500";"002500";"0152";"36470,64";
"500";"002502";"0902";"20679,139";
"500";"002503";"0902";"20679,231";
"500";"002504";"0150";"22903,276";
"500";"002505";"0150";"84943,54";
"500";"002506";"0150";"13108,766";
"500";"002507";"0150";"175441,501";
"500";"002508";"0108";"20722,14";
"500";"002509";"0108";"71455,5";
"500";"002510";"0108";"18596,6775";
"500";"002511";"0108";"64126,7325";
"500";"002512";"0902";"64267,888";
"500";"002513";"0902";"64267,98";
"500";"002514";"0151";"28134,2925";
"500";"002515";"0150";"22903,342";
"500";"002516";"0150";"84943,628";
"500";"002517";"0150";"175441,542";
"500";"002518";"0151";"111947,2105";
"500";"002519";"0150";"28197,554";
"500";"002521";"0150";"109952,488";
"500";"002522";"0150";"28197,554";
"500";"002523";"0151";"28134,2925";
"500";"002524";"0102";"3279,948";
"500";"002525";"0150";"109952,488";
"500";"002526";"0102";"5108,229";
"500";"002527";"0151";"111947,2105";
"500";"002528";"0150";"15413,178";
"500";"002529";"0150";"47877,368";
"500";"002530";"0150";"165359,232";
"500";"002531";"0150";"15413,046";
"500";"002532";"0150";"47877,236";
"500";"002533";"0150";"165359,232";
"500";"002534";"0150";"15413,178";
"500";"002535";"0150";"47877,368";
"500";"002536";"0150";"165359,232";
"500";"002537";"0175";"14064,017";
"500";"002538";"0175";"53374,191";
"500";"002539";"0175";"223997,6855";
"500";"002540";"0175";"12316,247";
"500";"002541";"0175";"46793,155";
"500";"002542";"0175";"196353,652";
"500";"002543";"0175";"10135,525";
"500";"002544";"0175";"38525,483";
"500";"002545";"0175";"161267,028";
"500";"002546";"0175";"13906,559";
"500";"002547";"0175";"53032,434";
"500";"002548";"0175";"219595,4315";
"500";"002549";"0175";"12171,002";
"500";"002550";"0175";"46467,084";
"500";"002551";"0175";"195442,4605";
"500";"002552";"0175";"10039,132";
"500";"002553";"0175";"38290,63";
"500";"002554";"0175";"160951,494";
"500";"002555";"0148";"4631,508";
"500";"002556";"0148";"4791,234";
"500";"002557";"0148";"5009,487";
"500";"002558";"0148";"5395,467";
"500";"002559";"0148";"6180,699";
"500";"002560";"0148";"6524,049";
"500";"002561";"0148";"7043,106";
"500";"002562";"0148";"7495,593";
"500";"002563";"0148";"5564,475";
"500";"002564";"0148";"5651,856";
"500";"002565";"0148";"5979,498";
"500";"002566";"0148";"6625,668";
"500";"002567";"0148";"7721,469";
"500";"002568";"0148";"8158,332";
